COMMAND      PID                 USER   FD   TYPE             DEVICE SIZE/OFF   NODE NAME
firefox     5309                meaow   13u  unix 0xffff8cba0c91b000      0t0  38713 /run/user/1000/snap.firefox/wayland-proxy-5309 type=STREAM (CONNECTED)
firefox     5309                meaow   14u  unix 0xffff8cba2cb4bc00      0t0  38714 type=STREAM (CONNECTED)
firefox     5309                meaow   17u  unix 0xffff8cba0c91a800      0t0  43627 type=STREAM (CONNECTED)
firefox     5309                meaow   40u  unix 0xffff8cba2cb49400      0t0  38733 type=STREAM (CONNECTED)
firefox     5309                meaow   45u  unix 0xffff8cba2cb4a400      0t0  38777 type=SEQPACKET (CONNECTED)
firefox     5309                meaow   51u  unix 0xffff8cb931e38000      0t0  43656 type=STREAM (CONNECTED)
firefox     5309                meaow   61u  unix 0xffff8cb901c99400      0t0  43667 type=SEQPACKET (CONNECTED)
firefox     5309                meaow   62u  unix 0xffff8cb931e38800      0t0  43661 type=SEQPACKET (CONNECTED)
firefox     5309                meaow   63u  unix 0xffff8cb931e39c00      0t0  43662 type=SEQPACKET (CONNECTED)
firefox     5309                meaow   67u  unix 0xffff8cb9011fa000      0t0  33788 type=STREAM (CONNECTED)
firefox     5309                meaow   80u  unix 0xffff8cba2cb48800      0t0  38755 type=SEQPACKET (CONNECTED)
firefox     5309                meaow   81u  unix 0xffff8cba0c90d800      0t0  44485 type=STREAM (CONNECTED)
firefox     5309                meaow   83u  unix 0xffff8cba2cb4a800      0t0  38779 type=STREAM (CONNECTED)
firefox     5309                meaow   86u  unix 0xffff8cba0c90e800      0t0  44506 type=STREAM (CONNECTED)
firefox     5309                meaow   96u  unix 0xffff8cba0c90f000      0t0  44622 type=STREAM (CONNECTED)
firefox     5309                meaow  115u  unix 0xffff8cba0c541400      0t0  44713 type=SEQPACKET (CONNECTED)
firefox     5309                meaow  132u  unix 0xffff8cb9011ea800      0t0  38868 type=STREAM (CONNECTED)
firefox     5309                meaow  137u  unix 0xffff8cba0c90fc00      0t0  44679 type=SEQPACKET (CONNECTED)
firefox     5309                meaow  140u  unix 0xffff8cb92a4a0400      0t0  44722 type=STREAM (CONNECTED)
firefox     5309                meaow  141u  unix 0xffff8cba0c90e400      0t0  44618 type=SEQPACKET (CONNECTED)
firefox     5309                meaow  145u  unix 0xffff8cb9011f8800      0t0  45237 type=STREAM (CONNECTED)
firefox     5309                meaow  146u  unix 0xffff8cb901c9b400      0t0  43800 type=STREAM (CONNECTED)
firefox     5309                meaow  147u  unix 0xffff8cb90d68b400      0t0  44727 type=STREAM (CONNECTED)
firefox     5309                meaow  151u  unix 0xffff8cb9011efc00      0t0  44747 type=STREAM (CONNECTED)
firefox     5309                meaow  152u  unix 0xffff8cb9011f5400      0t0  43893 type=STREAM (CONNECTED)
firefox     5309                meaow  158u  unix 0xffff8cba0c90ec00      0t0  43850 type=STREAM (CONNECTED)
firefox     5309                meaow  165u  unix 0xffff8cb9011ec400      0t0  44824 type=STREAM (CONNECTED)
firefox     5309                meaow  166u  unix 0xffff8cba0c540c00      0t0  44720 type=SEQPACKET (CONNECTED)
firefox     5309                meaow  171u  unix 0xffff8cb90d68a800      0t0  44740 type=SEQPACKET (CONNECTED)
firefox     5309                meaow  177u  unix 0xffff8cb9011f7400      0t0  47106 type=STREAM (CONNECTED)
firefox     5309                meaow  179u  unix 0xffff8cb9011f9400      0t0  45319 type=STREAM (CONNECTED)
firefox     5309                meaow  188u  unix 0xffff8cb9011ee000      0t0  44819 type=SEQPACKET (CONNECTED)
firefox     5309                meaow  191u  unix 0xffff8cb9011edc00      0t0  44902 type=STREAM (CONNECTED)
firefox     5309                meaow  200u  unix 0xffff8cb9011f5000      0t0  44028 type=SEQPACKET (CONNECTED)
crashhelp   5374                meaow    1u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
crashhelp   5374                meaow    2u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
crashhelp   5374                meaow    8u  unix 0xffff8cba0c919c00      0t0  43618 type=SEQPACKET (CONNECTED)
crashhelp   5374                meaow    9u  unix 0xffff8cba0c919000      0t0  43619 type=SEQPACKET (CONNECTED)
crashhelp   5374                meaow   10u  unix 0xffff8cba0c919800      0t0  43620 @snap.firefox.gecko-crash-helper-pipe.5309 type=SEQPACKET (LISTEN)
crashhelp   5374                meaow   12u  unix 0xffff8cba0c91b400      0t0  43622 type=SEQPACKET (CONNECTED)
forkserve   5455                meaow    1u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
forkserve   5455                meaow    2u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
forkserve   5455                meaow    3u  unix 0xffff8cb931e3ac00      0t0  43657 type=STREAM (CONNECTED)
Socket      5460                meaow    1u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
Socket      5460                meaow    2u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
Socket      5460                meaow   13u  unix 0xffff8cb931e38800      0t0  43661 type=SEQPACKET (CONNECTED)
Socket      5460                meaow   15u  unix 0xffff8cb9011f8400      0t0  33789 type=STREAM (CONNECTED)
Socket      5460                meaow   16u  unix 0xffff8cba0c919c00      0t0  43618 type=SEQPACKET (CONNECTED)
Socket      5460                meaow   28u  unix 0xffff8cb901c9a000      0t0  43668 type=SEQPACKET (CONNECTED)
Privilege   5482                meaow    1u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
Privilege   5482                meaow    2u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
Privilege   5482                meaow   14u  unix 0xffff8cb931e38800      0t0  43661 type=SEQPACKET (CONNECTED)
Privilege   5482                meaow   16u  unix 0xffff8cba0c90f800      0t0  44486 type=STREAM (CONNECTED)
Privilege   5482                meaow   17u  unix 0xffff8cba0c919c00      0t0  43618 type=SEQPACKET (CONNECTED)
Privilege   5482                meaow   24u  unix 0xffff8cb9011e9c00      0t0  38781 type=STREAM (CONNECTED)
Privilege   5482                meaow   25u  unix 0xffff8cba2cb48000      0t0  38756 type=SEQPACKET (CONNECTED)
RDD\x20Pr   5491                meaow    1u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
RDD\x20Pr   5491                meaow    2u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
RDD\x20Pr   5491                meaow   13u  unix 0xffff8cb931e38800      0t0  43661 type=SEQPACKET (CONNECTED)
RDD\x20Pr   5491                meaow   15u  unix 0xffff8cba0c90d400      0t0  44507 type=STREAM (CONNECTED)
RDD\x20Pr   5491                meaow   16u  unix 0xffff8cba0c919c00      0t0  43618 type=SEQPACKET (CONNECTED)
RDD\x20Pr   5491                meaow   27u  unix 0xffff8cba2cb4b800      0t0  38778 type=SEQPACKET (CONNECTED)
WebExtens   5813                meaow    1u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
WebExtens   5813                meaow    2u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
WebExtens   5813                meaow   14u  unix 0xffff8cb931e38800      0t0  43661 type=SEQPACKET (CONNECTED)
WebExtens   5813                meaow   15u  unix 0xffff8cba0c90c400      0t0  44623 type=STREAM (CONNECTED)
WebExtens   5813                meaow   16u  unix 0xffff8cb9011e8000      0t0  38869 type=STREAM (CONNECTED)
WebExtens   5813                meaow   17u  unix 0xffff8cba0c919c00      0t0  43618 type=SEQPACKET (CONNECTED)
WebExtens   5813                meaow   24u  unix 0xffff8cba0c90e000      0t0  44619 type=SEQPACKET (CONNECTED)
Utility     5992                meaow    1u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
Utility     5992                meaow    2u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
Utility     5992                meaow   13u  unix 0xffff8cb931e38800      0t0  43661 type=SEQPACKET (CONNECTED)
Utility     5992                meaow   15u  unix 0xffff8cb901c98400      0t0  43801 type=STREAM (CONNECTED)
Utility     5992                meaow   16u  unix 0xffff8cba0c919c00      0t0  43618 type=SEQPACKET (CONNECTED)
Utility     5992                meaow   27u  unix 0xffff8cb931d95000      0t0  44680 type=SEQPACKET (CONNECTED)
Isolated    6141                meaow    1u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
Isolated    6141                meaow    2u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
Isolated    6141                meaow   14u  unix 0xffff8cb931e38800      0t0  43661 type=SEQPACKET (CONNECTED)
Isolated    6141                meaow   15u  unix 0xffff8cba07746400      0t0  44723 type=STREAM (CONNECTED)
Isolated    6141                meaow   16u  unix 0xffff8cb9011f9000      0t0  45238 type=STREAM (CONNECTED)
Isolated    6141                meaow   17u  unix 0xffff8cba0c919c00      0t0  43618 type=SEQPACKET (CONNECTED)
Isolated    6141                meaow   23u  unix 0xffff8cba0c542400      0t0  44714 type=SEQPACKET (CONNECTED)
Isolated    6146                meaow    1u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
Isolated    6146                meaow    2u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
Isolated    6146                meaow   14u  unix 0xffff8cb931e38800      0t0  43661 type=SEQPACKET (CONNECTED)
Isolated    6146                meaow   16u  unix 0xffff8cba0c90f400      0t0  43851 type=STREAM (CONNECTED)
Isolated    6146                meaow   17u  unix 0xffff8cba0c919c00      0t0  43618 type=SEQPACKET (CONNECTED)
Isolated    6146                meaow   24u  unix 0xffff8cb90d68b000      0t0  44728 type=STREAM (CONNECTED)
Isolated    6146                meaow   38u  unix 0xffff8cba0c541000      0t0  44721 type=SEQPACKET (CONNECTED)
Web\x20Co   6163                meaow    1u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
Web\x20Co   6163                meaow    2u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
Web\x20Co   6163                meaow   14u  unix 0xffff8cb931e38800      0t0  43661 type=SEQPACKET (CONNECTED)
Web\x20Co   6163                meaow   16u  unix 0xffff8cb9011f6000      0t0  43894 type=STREAM (CONNECTED)
Web\x20Co   6163                meaow   17u  unix 0xffff8cba0c919c00      0t0  43618 type=SEQPACKET (CONNECTED)
Web\x20Co   6163                meaow   24u  unix 0xffff8cb9011ec800      0t0  44748 type=STREAM (CONNECTED)
Web\x20Co   6163                meaow   38u  unix 0xffff8cb9011ed800      0t0  44741 type=SEQPACKET (CONNECTED)
Web\x20Co   6222                meaow    1u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
Web\x20Co   6222                meaow    2u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
Web\x20Co   6222                meaow   14u  unix 0xffff8cb931e38800      0t0  43661 type=SEQPACKET (CONNECTED)
Web\x20Co   6222                meaow   16u  unix 0xffff8cb9011fb400      0t0  45320 type=STREAM (CONNECTED)
Web\x20Co   6222                meaow   17u  unix 0xffff8cba0c919c00      0t0  43618 type=SEQPACKET (CONNECTED)
Web\x20Co   6222                meaow   24u  unix 0xffff8cb9011ecc00      0t0  44825 type=STREAM (CONNECTED)
Web\x20Co   6222                meaow   39u  unix 0xffff8cb9011ee800      0t0  44820 type=SEQPACKET (CONNECTED)
Web\x20Co   6263                meaow    1u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
Web\x20Co   6263                meaow    2u  unix 0xffff8cba2cb4a000      0t0  38694 type=STREAM (CONNECTED)
Web\x20Co   6263                meaow   14u  unix 0xffff8cb931e38800      0t0  43661 type=SEQPACKET (CONNECTED)
Web\x20Co   6263                meaow   16u  unix 0xffff8cb9011eec00      0t0  44903 type=STREAM (CONNECTED)
Web\x20Co   6263                meaow   17u  unix 0xffff8cba0c919c00      0t0  43618 type=SEQPACKET (CONNECTED)
Web\x20Co   6263                meaow   23u  unix 0xffff8cb9011f4400      0t0  47107 type=STREAM (CONNECTED)
Web\x20Co   6263                meaow   37u  unix 0xffff8cb9011f5800      0t0  44029 type=SEQPACKET (CONNECTED)
nautilus    6299                meaow    1u  unix 0xffff8cb9011fb800      0t0  45402 type=STREAM (CONNECTED)
nautilus    6299                meaow    2u  unix 0xffff8cb9011fac00      0t0  45403 type=STREAM (CONNECTED)
nautilus    6299                meaow    5u  unix 0xffff8cb9011e9400      0t0  46341 type=STREAM (CONNECTED)
nautilus    6299                meaow    7u  unix 0xffff8cb9011eb000      0t0  46342 type=STREAM (CONNECTED)
nautilus    6299                meaow   13u  unix 0xffff8cb9011e8800      0t0  46343 type=DGRAM (UNCONNECTED)
nautilus    6299                meaow   15u  unix 0xffff8cb90d688000      0t0  46344 type=STREAM (CONNECTED)
nautilus    6299                meaow   19u  unix 0xffff8cb931e49400      0t0  46361 type=STREAM (CONNECTED)
nautilus    6299                meaow   20u  unix 0xffff8cb9011fa800      0t0  45408 type=STREAM (CONNECTED)
nautilus    6299                meaow   23u  unix 0xffff8cb901206c00      0t0  45003 type=STREAM (CONNECTED)
nautilus    6299                meaow   28u  unix 0xffff8cb90f636400      0t0  46349 type=STREAM (CONNECTED)
gvfsd-rec   6320                meaow    1u  unix 0xffff8cb931e67800      0t0  26718 type=STREAM (CONNECTED)
gvfsd-rec   6320                meaow    2u  unix 0xffff8cb931e67800      0t0  26718 type=STREAM (CONNECTED)
gvfsd-rec   6320                meaow    5u  unix 0xffff8cb92a4ab400      0t0  46359 type=STREAM (CONNECTED)
gvfsd-rec   6320                meaow    9u  unix 0xffff8cb931e4ac00      0t0  46362 /run/user/1000/gvfsd/socket-kwLedYW7 type=STREAM (CONNECTED)
sudo        6654                 root    6u  unix 0xffff8cb9011f7000      0t0  47270 type=DGRAM (CONNECTED)
sudo        6654                 root   11u  unix 0xffff8cb9011fb000      0t0  45523 type=STREAM (CONNECTED)
sudo        6655                 root    6u  unix 0xffff8cb9011f7000      0t0  47270 type=DGRAM (CONNECTED)
sudo        6655                 root   12u  unix 0xffff8cb9011f8c00      0t0  45524 type=STREAM (CONNECTED)
systemd-h 167221                 root    1u  unix 0xffff8cb931e48000      0t0 291886 type=STREAM (CONNECTED)
systemd-h 167221                 root    2u  unix 0xffff8cb931e48000      0t0 291886 type=STREAM (CONNECTED)
(udev-wor 167525                 root    1u  unix 0xffff8cba05025000      0t0  14506 type=STREAM (CONNECTED)
(udev-wor 167525                 root    2u  unix 0xffff8cba05025000      0t0  14506 type=STREAM (CONNECTED)
(udev-wor 167525                 root    4u  unix 0xffff8cba07746000      0t0  12262 /run/udev/control type=SEQPACKET (LISTEN)
(udev-wor 167525                 root    5u  unix 0xffff8cba05026c00      0t0  14514 type=DGRAM (CONNECTED)
(udev-wor 167525                 root    6u  unix 0xffff8cba05027c00      0t0  14518 type=DGRAM (CONNECTED)
(udev-wor 167525                 root    7u  unix 0xffff8cba05026800      0t0  14519 type=DGRAM (CONNECTED)
